,Product_Url,Product_Name,Rat,Price,Rating,Specification,Offer
30,https://www.flipkart.com//apple-iphone-13-starlight-128-gb/p/itmc9604f122ae7f?pid=MOBG6VF5ADKHKXFX&lid=LSTMOBG6VF5ADKHKXFXQGX7PK&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_55&otracker=browse&fm=organic&iid=5b20e514-cea3-4a7d-8811-20faf6a535da.MOBG6VF5ADKHKXFX.SEARCH&ppt=None&ppn=None&ssid=uyse42f4vk0000001673525562025,"APPLE iPhone 13 (Starlight, 128 GB)",4.7,"₹60,999","1,77,959 Ratings & 9,804 Reviews",128 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA15 Bionic Chip ProcessorBrand Warranty for 1 Year,12% off
31,https://www.flipkart.com//motorola-g82-5g-white-lily-128-gb/p/itm0ff99785d62ad?pid=MOBGBEU72QZHCSQZ&lid=LSTMOBGBEU72QZHCSQZAC3ZDL&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_56&otracker=browse&fm=organic&iid=5b20e514-cea3-4a7d-8811-20faf6a535da.MOBGBEU72QZHCSQZ.SEARCH&ppt=None&ppn=None&ssid=uyse42f4vk0000001673525562025,"MOTOROLA g82 5G(White Lily, 128 GB)",4.2,"₹18,999","5,284 Ratings & 710 Reviews",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) Full HD+ Display50MP + 8MP + 2MP | 16MP Front Camera5000 mAh Lithium BatteryQualcomm Snapdragon 695 5G Processor1 Year on Handset and 6 Months on Accessories,20% off
32,https://www.flipkart.com//apple-iphone-14-blue-128-gb/p/itmdb77f40da6b6d?pid=MOBGHWFHSV7GUFWA&lid=LSTMOBGHWFHSV7GUFWA3AV8J8&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_57&otracker=browse&fm=organic&iid=5b20e514-cea3-4a7d-8811-20faf6a535da.MOBGHWFHSV7GUFWA.SEARCH&ppt=None&ppn=None&ssid=uyse42f4vk0000001673525562025,"APPLE iPhone 14 (Blue, 128 GB)",4.6,"₹73,990","1,034 Ratings & 69 Reviews","128 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA15 Bionic Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",7% off
33,https://www.flipkart.com//infinix-smart-6-hd-origin-blue-32-gb/p/itme9743e28b0cf7?pid=MOBGGMHWHDPHYSNX&lid=LSTMOBGGMHWHDPHYSNX0ZW5L4&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_58&otracker=browse&fm=organic&iid=5b20e514-cea3-4a7d-8811-20faf6a535da.MOBGGMHWHDPHYSNX.SEARCH&ppt=None&ppn=None&ssid=uyse42f4vk0000001673525562025,"Infinix Smart 6 HD (Origin Blue, 32 GB)",4.4,"₹5,799","16,009 Ratings & 858 Reviews",2 GB RAM | 32 GB ROM | Expandable Upto 512 GB16.76 cm (6.6 inch) HD+ Display8MP Rear Camera | 5MP Front Camera5000 mAh Lithium-ion Polymer BatteryMediatek Helio A22 Processor1 Year on Handset and 6 Months on Accessories,35% off
34,https://www.flipkart.com//apple-iphone-13-midnight-128-gb/p/itmca361aab1c5b0?pid=MOBG6VF5Q82T3XRS&lid=LSTMOBG6VF5Q82T3XRSOXJLM9&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_59&otracker=browse&fm=organic&iid=5b20e514-cea3-4a7d-8811-20faf6a535da.MOBG6VF5Q82T3XRS.SEARCH&ppt=None&ppn=None&ssid=uyse42f4vk0000001673525562025,"APPLE iPhone 13 (Midnight, 128 GB)",4.7,"₹60,999","1,77,959 Ratings & 9,804 Reviews",128 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA15 Bionic Chip ProcessorBrand Warranty for 1 Year,12% off
35,https://www.flipkart.com//infinix-smart-6-hd-aqua-sky-32-gb/p/itme9743e28b0cf7?pid=MOBGGMHWZZR7GB6R&lid=LSTMOBGGMHWZZR7GB6R7FNENW&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_60&otracker=browse&fm=organic&iid=5b20e514-cea3-4a7d-8811-20faf6a535da.MOBGGMHWZZR7GB6R.SEARCH&ppt=None&ppn=None&ssid=uyse42f4vk0000001673525562025,"Infinix Smart 6 HD (Aqua Sky, 32 GB)",4.4,"₹5,799","16,009 Ratings & 858 Reviews",2 GB RAM | 32 GB ROM | Expandable Upto 512 GB16.76 cm (6.6 inch) HD+ Display8MP Rear Camera | 5MP Front Camera5000 mAh Lithium-ion Polymer BatteryMediatek Helio A22 Processor1 Year on Handset and 6 Months on Accessories,35% off
36,https://www.flipkart.com//realme-9-5g-supersonic-black-128-gb/p/itm4f3814d50ff53?pid=MOBGDGZYGBZW6GGK&lid=LSTMOBGDGZYGBZW6GGKBSXEDO&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_61&otracker=browse&fm=organic&iid=5b20e514-cea3-4a7d-8811-20faf6a535da.MOBGDGZYGBZW6GGK.SEARCH&ppt=None&ppn=None&ssid=uyse42f4vk0000001673525562025,"realme 9 5G (Supersonic Black, 128 GB)",4.4,"₹16,499","44,622 Ratings & 2,938 Reviews",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) Full HD+ Display48MP + 2MP + 2MP | 16MP Front Camera5000 mAh Lithium Polymer BatteryMediatek Dimensity 810 Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories,21% off
37,https://www.flipkart.com//vivo-t1x-space-blue-128-gb/p/itm9e8207e7825a9?pid=MOBGG56ZR25JKP8Y&lid=LSTMOBGG56ZR25JKP8YGTSEZ2&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_62&otracker=browse&fm=organic&iid=5b20e514-cea3-4a7d-8811-20faf6a535da.MOBGG56ZR25JKP8Y.SEARCH&ppt=None&ppn=None&ssid=uyse42f4vk0000001673525562025,"vivo T1X (Space Blue, 128 GB)",4.4,"₹14,999","3,415 Ratings & 211 Reviews",6 GB RAM | 128 GB ROM16.71 cm (6.58 inch) Full HD+ Display50MP + 2MP | 8MP Front Camera5000 mAh BatteryQualcomm Snapdragon 680 Processor1 Year on Handset and 6 Months on Accessories,21% off
38,https://www.flipkart.com//motorola-g42-metallic-rose-64-gb/p/itmd8464bfa8cd7c?pid=MOBGBUPWBYU5N6JM&lid=LSTMOBGBUPWBYU5N6JMDFPQ4G&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_63&otracker=browse&fm=organic&iid=5b20e514-cea3-4a7d-8811-20faf6a535da.MOBGBUPWBYU5N6JM.SEARCH&ppt=None&ppn=None&ssid=uyse42f4vk0000001673525562025,"MOTOROLA g42 (Metallic Rose, 64 GB)",4.1,"₹10,999","3,232 Ratings & 400 Reviews",4 GB RAM | 64 GB ROM16.43 cm (6.47 inch) Full HD+ AMOLED Display50MP + 8MP + 2MP | 16MP Front Camera5000 mAh Lithium polymer BatteryQualcomm Snapdragon 680 Processor1 Year on Handset and 6 Months on Accessories,35% off
39,https://www.flipkart.com//realme-9i-prism-blue-128-gb/p/itm3e9987219f652?pid=MOBGBMZHMUHYWFAE&lid=LSTMOBGBMZHMUHYWFAE85XWU8&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_64&otracker=browse&fm=organic&iid=5b20e514-cea3-4a7d-8811-20faf6a535da.MOBGBMZHMUHYWFAE.SEARCH&ppt=None&ppn=None&ssid=uyse42f4vk0000001673525562025,"realme 9i (Prism Blue, 128 GB)",4.5,"₹12,599","1,17,046 Ratings & 6,906 Reviews",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) Full HD+ Display50MP + 2MP + 2MP | 16MP Front Camera5000 mAh Lithium ion BatteryQualcomm Snapdragon 680 (SM6225) Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for in the Box Accessories,25% off
40,https://www.flipkart.com//vivo-t1-5g-starlight-black-128-gb/p/itm594222523bd8f?pid=MOBGB9TYNDFYKNQ6&lid=LSTMOBGB9TYNDFYKNQ6QMGH15&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_65&otracker=browse&fm=organic&iid=5b20e514-cea3-4a7d-8811-20faf6a535da.MOBGB9TYNDFYKNQ6.SEARCH&ppt=None&ppn=None&ssid=uyse42f4vk0000001673525562025,"vivo T1 5G (Starlight Black, 128 GB)",4.3,"₹15,990","59,607 Ratings & 4,787 Reviews",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.71 cm (6.58 inch) Full HD+ Display50MP + 2MP + 2MP | 16MP Front Camera5000 mAh Lithium BatteryQualcomm Snapdragon 695 Processor1 Year Handset and 6 Months Accessories,20% off
41,https://www.flipkart.com//nokia-105-ss/p/itmb937aecea14e6?pid=MOBGC96FRD7DB2R7&lid=LSTMOBGC96FRD7DB2R7JBURME&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_66&otracker=browse&fm=organic&iid=5b20e514-cea3-4a7d-8811-20faf6a535da.MOBGC96FRD7DB2R7.SEARCH&ppt=None&ppn=None&ssid=uyse42f4vk0000001673525562025,Nokia 105 SS,4.2,"₹1,299","24,816 Ratings & 1,801 Reviews",32 MB RAM | 32 MB ROM4.5 cm (1.77 inch) QVGA Display0MP Front Camera800 mAh Lithium Ion BatterySC6531E Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-box Accessories Including Battery from the Date of Purchase,18% off
42,https://www.flipkart.com//nokia-105-ss/p/itmb937aecea14e6?pid=MOBGC96FVTHVNXNH&lid=LSTMOBGC96FVTHVNXNHGPCV73&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_67&otracker=browse&fm=organic&iid=5b20e514-cea3-4a7d-8811-20faf6a535da.MOBGC96FVTHVNXNH.SEARCH&ppt=None&ppn=None&ssid=uyse42f4vk0000001673525562025,Nokia 105 SS,4.2,"₹1,299","24,816 Ratings & 1,801 Reviews",32 MB RAM | 32 MB ROM4.5 cm (1.77 inch) QVGA Display0MP Front Camera800 mAh Lithium Ion BatterySC6531E Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-box Accessories Including Battery from the Date of Purchase,18% off
43,https://www.flipkart.com//poco-m4-pro-5g-yellow-128-gb/p/itme2c365d979338?pid=MOBGBEU99VVSJWG6&lid=LSTMOBGBEU99VVSJWG6JHNSLR&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_68&otracker=browse&fm=organic&iid=5b20e514-cea3-4a7d-8811-20faf6a535da.MOBGBEU99VVSJWG6.SEARCH&ppt=None&ppn=None&ssid=uyse42f4vk0000001673525562025,"POCO M4 Pro 5G (Yellow, 128 GB)",4.2,"₹13,999","41,520 Ratings & 3,726 Reviews","6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) Full HD+ Display50MP + 8MP | 16MP Front Camera5000 mAh Lithium-ion Polymer BatteryMediatek Dimensity 810 ProcessorOne Year for Handset, 6 Months for Accessories",30% off
44,https://www.flipkart.com//vivo-t1-44w-midnight-galaxy-128-gb/p/itm2a08ebbea3689?pid=MOBGDRHVZN29ZJF4&lid=LSTMOBGDRHVZN29ZJF4WEHAX7&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_69&otracker=browse&fm=organic&iid=5b20e514-cea3-4a7d-8811-20faf6a535da.MOBGDRHVZN29ZJF4.SEARCH&ppt=None&ppn=None&ssid=uyse42f4vk0000001673525562025,"vivo T1 44W (Midnight Galaxy, 128 GB)",4.5,"₹14,499","75,290 Ratings & 5,509 Reviews",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.36 cm (6.44 inch) Full HD+ AMOLED Display50MP + 2MP + 2MP | 16MP Front Camera5000 mAh Lithium BatteryQualcomm Snapdragon 680 Processor1 Year Handset and 6 Months Accessories,27% off
45,https://www.flipkart.com//vivo-t1-44w-starry-sky-128-gb/p/itm2a08ebbea3689?pid=MOBGDRHVHNBBBBP5&lid=LSTMOBGDRHVHNBBBBP5SY2MJL&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_70&otracker=browse&fm=organic&iid=5b20e514-cea3-4a7d-8811-20faf6a535da.MOBGDRHVHNBBBBP5.SEARCH&ppt=None&ppn=None&ssid=uyse42f4vk0000001673525562025,"vivo T1 44W (Starry Sky, 128 GB)",4.5,"₹14,499","75,290 Ratings & 5,509 Reviews",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.36 cm (6.44 inch) Full HD+ AMOLED Display50MP + 2MP + 2MP | 16MP Front Camera5000 mAh Lithium BatteryQualcomm Snapdragon 680 Processor1 Year Handset and 6 Months Accessories,27% off
46,https://www.flipkart.com//infinix-hot-12-exploratory-blue-64-gb/p/itm2dedd3ceae379?pid=MOBGHY3ZZNPU26HB&lid=LSTMOBGHY3ZZNPU26HBXFOZSZ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_71&otracker=browse&fm=organic&iid=5b20e514-cea3-4a7d-8811-20faf6a535da.MOBGHY3ZZNPU26HB.SEARCH&ppt=None&ppn=None&ssid=uyse42f4vk0000001673525562025,"Infinix Hot 12 (Exploratory Blue, 64 GB)",4.2,"₹8,899","14,985 Ratings & 1,110 Reviews",4 GB RAM | 64 GB ROM17.32 cm (6.82 inch) HD+ Display50 MP + 2 MP Depth Lens + AI Lens | 8MP Front Camera6000 mAh Lithium-ion Polymer BatteryMeditek Helio G37 Processor1 Year on Handset and 6 Months on Accessories,31% off
47,https://www.flipkart.com//infinix-hot-12-7-purple-64-gb/p/itm2dedd3ceae379?pid=MOBGHY3ZGCPGJHQZ&lid=LSTMOBGHY3ZGCPGJHQZEDNIE6&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_72&otracker=browse&fm=organic&iid=5b20e514-cea3-4a7d-8811-20faf6a535da.MOBGHY3ZGCPGJHQZ.SEARCH&ppt=None&ppn=None&ssid=uyse42f4vk0000001673525562025,"Infinix Hot 12 (7° Purple, 64 GB)",4.2,"₹8,899","14,985 Ratings & 1,110 Reviews",4 GB RAM | 64 GB ROM17.32 cm (6.82 inch) HD+ Display50 MP + 2 MP Depth Lens + AI Lens | 8MP Front Camera6000 mAh Lithium-ion Polymer BatteryMeditek Helio G37 Processor1 Year on Handset and 6 Months on Accessories,31% off
48,https://www.flipkart.com//vivo-t1-44w-starry-sky-128-gb/p/itm2a08ebbea3689?pid=MOBGDRHVMW2UDXZY&lid=LSTMOBGDRHVMW2UDXZYVNQXYN&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_73&otracker=browse&fm=organic&iid=4bda799a-de2b-470f-bed4-7acc63d242e6.MOBGDRHVMW2UDXZY.SEARCH&ppt=None&ppn=None&ssid=4aufrhy8a80000001673525564568,"vivo T1 44W (Starry Sky, 128 GB)",4.4,"₹15,999","43,289 Ratings & 3,353 Reviews",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.36 cm (6.44 inch) Full HD+ AMOLED Display50MP + 2MP + 2MP | 16MP Front Camera5000 mAh Lithium BatteryQualcomm Snapdragon 680 Processor1 Year Handset and 6 Months Accessories,23% off
49,https://www.flipkart.com//vivo-t1-44w-midnight-galaxy-128-gb/p/itm2a08ebbea3689?pid=MOBGDRHVXFVCGS23&lid=LSTMOBGDRHVXFVCGS23BNMEFR&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_74&otracker=browse&fm=organic&iid=4bda799a-de2b-470f-bed4-7acc63d242e6.MOBGDRHVXFVCGS23.SEARCH&ppt=None&ppn=None&ssid=4aufrhy8a80000001673525564568,"vivo T1 44W (Midnight Galaxy, 128 GB)",4.4,"₹15,999","43,289 Ratings & 3,353 Reviews",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.36 cm (6.44 inch) Full HD+ AMOLED Display50MP + 2MP + 2MP | 16MP Front Camera5000 mAh Lithium BatteryQualcomm Snapdragon 680 Processor1 Year Handset and 6 Months Accessories,23% off
50,https://www.flipkart.com//redmi-10-caribbean-green-64-gb/p/itmbfb8dfcdd6e10?pid=MOBGC9GYQGGKWEU3&lid=LSTMOBGC9GYQGGKWEU3SLBNSD&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_75&otracker=browse&fm=organic&iid=4bda799a-de2b-470f-bed4-7acc63d242e6.MOBGC9GYQGGKWEU3.SEARCH&ppt=None&ppn=None&ssid=4aufrhy8a80000001673525564568,"REDMI 10 (Caribbean Green, 64 GB)",4.3,"₹9,999","1,66,141 Ratings & 10,882 Reviews",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB17.02 cm (6.7 inch) HD+ Display50MP + 2MP | 5MP Front Camera6000 mAh Lithium Polymer BatteryQualcomm Snapdragon 680 Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories,33% off
51,https://www.flipkart.com//realme-9-meteor-black-128-gb/p/itm73722a6d35d36?pid=MOBGDYSHYBBS2BBF&lid=LSTMOBGDYSHYBBS2BBFXEWCRR&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_76&otracker=browse&fm=organic&iid=4bda799a-de2b-470f-bed4-7acc63d242e6.MOBGDYSHYBBS2BBF.SEARCH&ppt=None&ppn=None&ssid=4aufrhy8a80000001673525564568,"realme 9 (Meteor Black, 128 GB)",4.4,"₹14,599","55,851 Ratings & 4,062 Reviews",6 GB RAM | 128 GB ROM | Expandable Upto 256 GB16.26 cm (6.4 inch) Full HD+ AMOLED Display108MP + 8MP + 2MP | 16MP Front Camera5000 mAh Lithium Ion BatteryQualcomm Snapdragon 680 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories,30% off
52,https://www.flipkart.com//realme-9-meteor-black-128-gb/p/itm73722a6d35d36?pid=MOBGDYSHVUMESCUV&lid=LSTMOBGDYSHVUMESCUVBK8HJW&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_77&otracker=browse&fm=organic&iid=4bda799a-de2b-470f-bed4-7acc63d242e6.MOBGDYSHVUMESCUV.SEARCH&ppt=None&ppn=None&ssid=4aufrhy8a80000001673525564568,"realme 9 (Meteor Black, 128 GB)",4.4,"₹15,599","20,705 Ratings & 1,568 Reviews",8 GB RAM | 128 GB ROM | Expandable Upto 256 GB16.26 cm (6.4 inch) Full HD+ AMOLED Display108MP + 8MP + 2MP | 16MP Front Camera5000 mAh Lithium Ion BatteryQualcomm Snapdragon 680 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories,32% off
53,https://www.flipkart.com//realme-9-stargaze-white-128-gb/p/itm73722a6d35d36?pid=MOBGDYSHUGUDPEY4&lid=LSTMOBGDYSHUGUDPEY4MMBTA2&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_78&otracker=browse&fm=organic&iid=4bda799a-de2b-470f-bed4-7acc63d242e6.MOBGDYSHUGUDPEY4.SEARCH&ppt=None&ppn=None&ssid=4aufrhy8a80000001673525564568,"realme 9 (Stargaze White, 128 GB)",4.4,"₹14,599","55,851 Ratings & 4,062 Reviews",6 GB RAM | 128 GB ROM | Expandable Upto 256 GB16.26 cm (6.4 inch) Full HD+ AMOLED Display108MP + 8MP + 2MP | 16MP Front Camera5000 mAh Lithium Ion BatteryQualcomm Snapdragon 680 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories,30% off
54,https://www.flipkart.com//realme-9-5g-supersonic-blue-64-gb/p/itm4f3814d50ff53?pid=MOBGDGZFXYZ4NFYM&lid=LSTMOBGDGZFXYZ4NFYMHOVCPY&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_79&otracker=browse&fm=organic&iid=4bda799a-de2b-470f-bed4-7acc63d242e6.MOBGDGZFXYZ4NFYM.SEARCH&ppt=None&ppn=None&ssid=4aufrhy8a80000001673525564568,"realme 9 5G (Supersonic Blue, 64 GB)",4.5,"₹14,999","36,148 Ratings & 2,084 Reviews",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) Full HD+ Display48MP + 2MP + 2MP | 16MP Front Camera5000 mAh Lithium Polymer BatteryMediatek Dimensity 810 Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories,21% off
55,https://www.flipkart.com//apple-iphone-13-midnight-128-gb/p/itmca361aab1c5b0?pid=MOBG6VF5Q82T3XRS&lid=LSTMOBG6VF5Q82T3XRSOXJLM9&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_80&otracker=browse&fm=organic&iid=4bda799a-de2b-470f-bed4-7acc63d242e6.MOBG6VF5Q82T3XRS.SEARCH&ppt=None&ppn=None&ssid=4aufrhy8a80000001673525564568,"APPLE iPhone 13 (Midnight, 128 GB)",4.7,"₹60,999","1,77,959 Ratings & 9,804 Reviews",128 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA15 Bionic Chip ProcessorBrand Warranty for 1 Year,12% off
56,https://www.flipkart.com//realme-10-pro-5g-dark-matter-128-gb/p/itm1e672d12a252e?pid=MOBGK8VHWBRKYFJD&lid=LSTMOBGK8VHWBRKYFJDTEBOFU&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_81&otracker=browse&fm=organic&iid=4bda799a-de2b-470f-bed4-7acc63d242e6.MOBGK8VHWBRKYFJD.SEARCH&ppt=None&ppn=None&ssid=4aufrhy8a80000001673525564568,"realme 10 Pro 5G (Dark Matter, 128 GB)",4.4,"₹18,999","3,531 Ratings & 349 Reviews",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.07 cm (6.72 inch) Full HD+ Display108MP + 2MP | 16MP Front Camera5000 mAh BatteryQualcomm Snapdragon 695 5G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories,9% off
57,https://www.flipkart.com//realme-10-pro-5g-nebula-blue-128-gb/p/itm1e672d12a252e?pid=MOBGK8VHX6FDJPCE&lid=LSTMOBGK8VHX6FDJPCEW9XIEE&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_82&otracker=browse&fm=organic&iid=4bda799a-de2b-470f-bed4-7acc63d242e6.MOBGK8VHX6FDJPCE.SEARCH&ppt=None&ppn=None&ssid=4aufrhy8a80000001673525564568,"realme 10 Pro 5G (Nebula Blue, 128 GB)",4.4,"₹18,999","3,531 Ratings & 349 Reviews",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.07 cm (6.72 inch) Full HD+ Display108MP + 2MP | 16MP Front Camera5000 mAh BatteryQualcomm Snapdragon 695 5G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories,9% off
58,https://www.flipkart.com//motorola-g31-meteorite-grey-64-gb/p/itmbdda30a7812a0?pid=MOBG3E8WK7736ZH5&lid=LSTMOBG3E8WK7736ZH5PDBHI4&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_83&otracker=browse&fm=organic&iid=4bda799a-de2b-470f-bed4-7acc63d242e6.MOBG3E8WK7736ZH5.SEARCH&ppt=None&ppn=None&ssid=4aufrhy8a80000001673525564568,"MOTOROLA g31 (Meteorite Grey, 64 GB)",4.2,"₹9,999","31,965 Ratings & 3,716 Reviews",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.26 cm (6.4 inch) Full HD+ Display50MP + 8MP + 2MP | 13MP Front Camera5000 mAh LiPo BatteryMediatek Helio G85 Processor1 Year on Handset and 6 Months on Accessories,28% off
59,https://www.flipkart.com//motorola-g82-5g-meterorite-grey-128-gb/p/itmed601beb0febc?pid=MOBGBEU7RTZFGZUQ&lid=LSTMOBGBEU7RTZFGZUQC1A74R&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_84&otracker=browse&fm=organic&iid=4bda799a-de2b-470f-bed4-7acc63d242e6.MOBGBEU7RTZFGZUQ.SEARCH&ppt=None&ppn=None&ssid=4aufrhy8a80000001673525564568,"MOTOROLA g82 5G (Meterorite Grey, 128 GB)",4.2,"₹18,999","5,284 Ratings & 710 Reviews",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) Full HD+ Display50MP + 8MP + 2MP | 16MP Front Camera5000 mAh Lithium BatteryQualcomm Snapdragon 695 5G Processor1 Year on Handset and 6 Months on Accessories,20% off
60,https://www.flipkart.com//infinix-hot-12-polar-black-64-gb/p/itm2dedd3ceae379?pid=MOBGHY3ZTUWT8PAS&lid=LSTMOBGHY3ZTUWT8PASHB6DYH&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_85&otracker=browse&fm=organic&iid=4bda799a-de2b-470f-bed4-7acc63d242e6.MOBGHY3ZTUWT8PAS.SEARCH&ppt=None&ppn=None&ssid=4aufrhy8a80000001673525564568,"Infinix Hot 12 (Polar Black, 64 GB)",4.2,"₹8,899","14,985 Ratings & 1,110 Reviews",4 GB RAM | 64 GB ROM17.32 cm (6.82 inch) HD+ Display50 MP + 2 MP Depth Lens + AI Lens | 8MP Front Camera6000 mAh Lithium-ion Polymer BatteryMeditek Helio G37 Processor1 Year on Handset and 6 Months on Accessories,31% off
61,https://www.flipkart.com//realme-9-sunburst-gold-128-gb/p/itm73722a6d35d36?pid=MOBGDYSH8EWQZ4XU&lid=LSTMOBGDYSH8EWQZ4XUTALWYH&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_86&otracker=browse&fm=organic&iid=4bda799a-de2b-470f-bed4-7acc63d242e6.MOBGDYSH8EWQZ4XU.SEARCH&ppt=None&ppn=None&ssid=4aufrhy8a80000001673525564568,"realme 9 (Sunburst Gold, 128 GB)",4.4,"₹15,599","20,705 Ratings & 1,568 Reviews",8 GB RAM | 128 GB ROM | Expandable Upto 256 GB16.26 cm (6.4 inch) Full HD+ AMOLED Display108MP + 8MP + 2MP | 16MP Front Camera5000 mAh Lithium Ion BatteryQualcomm Snapdragon 680 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories,32% off
62,https://www.flipkart.com//realme-9-stargaze-white-128-gb/p/itm73722a6d35d36?pid=MOBGDYSHHURXMSH6&lid=LSTMOBGDYSHHURXMSH6ZPDPDN&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_87&otracker=browse&fm=organic&iid=4bda799a-de2b-470f-bed4-7acc63d242e6.MOBGDYSHHURXMSH6.SEARCH&ppt=None&ppn=None&ssid=4aufrhy8a80000001673525564568,"realme 9 (Stargaze White, 128 GB)",4.4,"₹15,599","20,705 Ratings & 1,568 Reviews",8 GB RAM | 128 GB ROM | Expandable Upto 256 GB16.26 cm (6.4 inch) Full HD+ AMOLED Display108MP + 8MP + 2MP | 16MP Front Camera5000 mAh Lithium Ion BatteryQualcomm Snapdragon 680 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories,32% off
63,https://www.flipkart.com//poco-m4-pro-5g-cool-blue-128-gb/p/itma0904b0c413a4?pid=MOBGBEU7BGWZNBYY&lid=LSTMOBGBEU7BGWZNBYYXGBTUG&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_88&otracker=browse&fm=organic&iid=4bda799a-de2b-470f-bed4-7acc63d242e6.MOBGBEU7BGWZNBYY.SEARCH&ppt=None&ppn=None&ssid=4aufrhy8a80000001673525564568,"POCO M4 Pro 5G (Cool Blue, 128 GB)",4.2,"₹14,999","7,971 Ratings & 708 Reviews","8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) Full HD+ Display50MP + 8MP | 16MP Front Camera5000 mAh Lithium-ion Polymer BatteryMediatek Dimensity 810 ProcessorOne Year for Handset, 6 Months for Accessories",31% off
